booking_id,hotel,arrival_year,arrival_month,arrival_day_of_month,stays_in_week_nights,stays_in_weekend_nights,avg_price_per_room,country,market_segment_type,booking_status,email,lead_time,arrival_date_week_number
,city hotel,2015,,8,2,0,90.0,prt,offline ta/to,cancelled,matthew.j25@yandex.com,34,50
,city hotel,2015,,19,3,0,60.0,fra,offline ta/to,not cancelled,holly_rocha28@zoho.com,56,47
,city hotel,2015,,24,5,1,6.0,ago,direct,cancelled,thomas.frank@zoho.com,4,48
,city hotel,2015,,1,3,0,80.0,prt,corporate,not cancelled,ryan_carter29@yandex.com,34,49
,city hotel,2015,,5,1,1,80.75,chn,online ta,not cancelled,jhawkins@comcast.net,10,49
,city hotel,2015,,5,2,2,87.0,prt,groups,not cancelled,earl_p@att.com,11,49
,city hotel,2015,,9,4,1,80.75,prt,direct,cancelled,dominique_vaughn@yahoo.com,22,50
,city hotel,2015,,20,0,2,87.3,prt,online ta,cancelled,medina.jacob@verizon.com,36,52
,city hotel,2015,,10,2,0,0.0,deu,offline ta/to,not cancelled,mrs._w@xfinity.com,6,50
,city hotel,2015,,29,2,0,72.67,prt,online ta,cancelled,harris_jeanne@mail.com,0,53
,city hotel,2016,,2,1,0,72.0,prt,offline ta/to,not cancelled,adam_md34@outlook.com,0,1
,city hotel,2016,,23,1,0,85.0,chn,online ta,not cancelled,webb_john@mail.com,1,4
,city hotel,2016,,8,0,1,225.0,prt,direct,not cancelled,stevenfarrell@yandex.com,0,7
,city hotel,2016,,6,1,2,132.5,ita,direct,not cancelled,shelly_m@comcast.net,10,6
,city hotel,2016,,7,1,2,62.0,che,offline ta/to,not cancelled,sanderson@outlook.com,132,7
,city hotel,2016,,9,1,0,91.0,egy,direct,not cancelled,justinprice@aol.com,1,7
,city hotel,2016,,19,3,1,110.0,prt,aviation,not cancelled,ssellers@yandex.com,3,39
,city hotel,2016,,17,4,1,70.0,fra,offline ta/to,not cancelled,hunter.riley@protonmail.com,2,8
,city hotel,2016,,26,4,2,59.4,deu,direct,not cancelled,michael.wallace@yandex.com,46,9
,city hotel,2016,,13,1,2,95.4,prt,online ta,not cancelled,maria_r91@hotmail.com,0,12
,city hotel,2016,,12,2,2,68.0,fra,offline ta/to,not cancelled,cford17@aol.com,29,11
,city hotel,2016,,28,0,1,101.0,bel,online ta,not cancelled,perry.eric99@xfinity.com,1,14
,city hotel,2016,,27,1,2,107.0,prt,offline ta/to,not cancelled,jennings_joshua@zoho.com,122,14
,city hotel,2016,,29,4,0,81.25,deu,online ta,not cancelled,ryan.perry@protonmail.com,80,14
,city hotel,2016,,31,3,0,0.0,prt,groups,not cancelled,alvin_b@gmail.com,50,14
,city hotel,2016,,11,1,1,0.0,prt,complementary,not cancelled,manderson95@yandex.com,14,16
,city hotel,2016,,12,2,0,96.3,usa,online ta,not cancelled,blanchard.dylan@yandex.com,94,16
,city hotel,2016,,14,1,0,65.83,bra,online ta,not cancelled,dakotafloyd@verizon.com,95,16
,city hotel,2016,,23,1,1,131.0,ita,online ta,not cancelled,white_carla@mail.com,5,17
,city hotel,2016,,23,2,2,118.25,aut,online ta,not cancelled,michael.p@zoho.com,169,17
,city hotel,2016,,29,2,0,110.0,prt,groups,not cancelled,becker_cassandra44@att.com,9,18
,city hotel,2016,,28,3,2,118.0,fra,online ta,not cancelled,mckenzie.f45@comcast.net,222,18
,city hotel,2016,,3,1,0,58.0,prt,direct,not cancelled,md_sarah@outlook.com,10,19
,city hotel,2016,,2,3,1,95.0,svn,aviation,not cancelled,christopher.gibson@outlook.com,0,19
,city hotel,2016,,6,2,1,159.3,gbr,online ta,not cancelled,jennifer.w@protonmail.com,48,19
,city hotel,2016,,10,3,0,126.0,deu,offline ta/to,not cancelled,faith.c@hotmail.com,71,20
,city hotel,2016,,9,6,3,150.45,fra,online ta,not cancelled,michelle_y@yahoo.com,75,20
,city hotel,2016,,16,1,1,114.3,nld,online ta,not cancelled,stephanie_l11@xfinity.com,115,21
,city hotel,2016,,21,1,1,126.9,prt,online ta,not cancelled,barbara_s88@comcast.net,60,21
,city hotel,2016,,25,1,0,119.0,tur,online ta,not cancelled,munoz_travis@hotmail.com,8,22
,city hotel,2016,,24,4,0,135.67,prt,direct,not cancelled,terry_b@hotmail.com,0,22
,city hotel,2016,,29,0,1,99.0,cn,online ta,not cancelled,terryroberts@hotmail.com,0,23
,city hotel,2016,,27,2,1,108.11,bra,online ta,not cancelled,lisa_brennan@aol.com,52,22
,city hotel,2016,,3,1,0,0.0,prt,complementary,not cancelled,lee_kristen@zoho.com,7,23
,city hotel,2016,,31,4,0,118.76,gbr,online ta,not cancelled,mark.parker@zoho.com,2,23
,city hotel,2016,,3,2,0,115.2,prt,online ta,not cancelled,debra.m@mail.com,146,23
,city hotel,2016,,12,0,1,126.0,bra,online ta,not cancelled,christina_c@verizon.com,19,25
,city hotel,2016,,11,1,2,102.3,che,direct,not cancelled,garcia.wendy@xfinity.com,147,24
,city hotel,2016,,14,1,0,89.0,che,online ta,not cancelled,jeffrey_watts@outlook.com,15,25
,city hotel,2016,,10,3,2,90.95,prt,offline ta/to,not cancelled,guzman_nathan61@aol.com,132,24
,city hotel,2016,,13,4,1,94.4,prt,online ta,not cancelled,sabrina.smith@verizon.com,18,25
,city hotel,2016,,17,2,0,141.0,dnk,online ta,not cancelled,michael.goodman17@mail.com,22,25
,city hotel,2016,,17,2,1,65.0,prt,groups,not cancelled,drobinson@outlook.com,45,25
,city hotel,2016,,19,2,2,111.6,deu,offline ta/to,not cancelled,james.m@mail.com,30,26
,city hotel,2016,,21,3,0,142.67,prt,online ta,not cancelled,lori.c@hotmail.com,15,26
,city hotel,2016,,1,2,2,93.2,deu,online ta,not cancelled,anthonytran@gmail.com,153,27
,city hotel,2016,,1,2,2,103.7,nor,online ta,not cancelled,davis_tina@mail.com,147,27
,city hotel,2016,,8,2,1,114.3,prt,online ta,not cancelled,hernandez_shelly42@verizon.com,110,28
,city hotel,2016,,11,1,1,79.0,esp,corporate,not cancelled,scott.d@comcast.net,13,29
,city hotel,2016,,21,2,0,115.0,deu,offline ta/to,not cancelled,johnnytodd20@verizon.com,292,30
,city hotel,2016,,23,1,0,77.85,fra,online ta,not cancelled,nicole.robertson@yandex.com,149,30
,city hotel,2016,,25,2,1,85.5,gbr,direct,not cancelled,barron_stacy26@yahoo.com,181,31
,city hotel,2016,,2,1,0,174.0,bra,direct,not cancelled,daniel.thomas@verizon.com,0,32
,city hotel,2016,,2,3,0,118.8,prt,online ta,not cancelled,duran.benjamin50@comcast.net,122,32
,city hotel,2016,,4,2,0,135.9,fra,online ta,not cancelled,kirk_payne@yahoo.com,31,32
,city hotel,2016,,2,5,0,89.0,usa,corporate,not cancelled,trichards@mail.com,236,32
,city hotel,2016,,14,1,2,63.75,gbr,offline ta/to,not cancelled,zachary.m@xfinity.com,110,34
,city hotel,2016,,19,2,1,152.1,aut,online ta,not cancelled,mccoy.christopher@zoho.com,102,34
,city hotel,2016,,16,5,2,100.66,ita,online ta,not cancelled,ryoung@outlook.com,175,34
,city hotel,2016,,23,3,0,143.7,ita,online ta,not cancelled,tylermanning@xfinity.com,178,35
,city hotel,2016,,24,3,0,145.1,esp,online ta,not cancelled,jackson.timothy69@gmail.com,41,35
,city hotel,2016,,23,5,0,149.4,fra,online ta,not cancelled,sexton.karen@outlook.com,40,35
,city hotel,2016,,21,5,2,205.38,fra,online ta,not cancelled,jennifer.harvey@att.com,110,35
,city hotel,2016,,24,5,2,150.3,gbr,direct,not cancelled,blair_mary@aol.com,119,35
,city hotel,2016,,3,1,1,73.0,ita,groups,not cancelled,ralexander83@xfinity.com,233,36
,city hotel,2016,,12,2,1,65.0,esp,offline ta/to,not cancelled,christopher.goodwin33@mail.com,7,38
,city hotel,2016,,20,1,0,95.0,prt,direct,not cancelled,bnorton@aol.com,27,39
,city hotel,2016,,18,2,2,110.0,prt,aviation,not cancelled,jeffrey.w@protonmail.com,3,39
,city hotel,2016,,18,3,2,149.4,rus,online ta,not cancelled,john_b@yahoo.com,44,39
,city hotel,2016,,22,3,0,162.0,gbr,online ta,not cancelled,alvarez_tina@yandex.com,132,39
,city hotel,2016,,27,1,0,138.99,esp,online ta,not cancelled,donna_h@aol.com,0,40
,city hotel,2016,,26,3,1,91.63,fra,online ta,not cancelled,julia_rodriguez@att.com,22,40
,city hotel,2016,,25,3,2,95.0,gbr,offline ta/to,not cancelled,aaron.m@mail.com,18,40
,city hotel,2016,,28,4,0,140.0,ita,offline ta/to,not cancelled,cathy_r96@aol.com,100,40
,city hotel,2016,,2,1,2,149.0,bel,online ta,not cancelled,edward_h@yandex.com,10,41
,city hotel,2016,,2,1,2,95.0,nld,corporate,not cancelled,harrington.steve@yandex.com,16,41
,city hotel,2016,,3,2,1,143.03,fra,online ta,not cancelled,bguerrero@protonmail.com,29,41
,city hotel,2016,,6,2,0,151.2,ind,online ta,not cancelled,williamjackson@zoho.com,135,41
,city hotel,2016,,13,1,0,108.05,prt,online ta,not cancelled,natasha_stephens@yahoo.com,6,42
,city hotel,2016,,13,3,0,152.46,usa,direct,not cancelled,turner.michelle@verizon.com,100,42
,city hotel,2016,,13,3,1,149.0,prt,direct,not cancelled,arellano.marc@mail.com,10,42
,city hotel,2016,,15,3,2,110.36,deu,online ta,not cancelled,ashley.c@zoho.com,57,42
,city hotel,2016,,15,5,2,203.0,fra,direct,not cancelled,timothyschwartz41@gmail.com,129,42
,city hotel,2016,,19,4,1,166.5,fra,online ta,not cancelled,scott_gregory@yandex.com,146,43
,city hotel,2016,,30,0,1,75.54,gbr,online ta,not cancelled,steven.murphy@verizon.com,71,45
,city hotel,2016,,10,1,0,161.1,ita,online ta,not cancelled,shelly_s@zoho.com,119,46
,city hotel,2016,,12,2,2,100.94,gbr,online ta,not cancelled,hobbs.samuel@verizon.com,12,46
,city hotel,2016,,16,1,0,114.0,prt,online ta,not cancelled,lewis.jeffrey90@zoho.com,13,47
,city hotel,2016,,15,2,0,77.0,ltu,direct,not cancelled,taylor_paul@gmail.com,22,47
,city hotel,2016,,14,3,1,87.5,esp,online ta,not cancelled,cwashington@hotmail.com,10,47
,city hotel,2016,,21,1,1,75.0,ita,groups,not cancelled,griffin.nathan44@zoho.com,215,48
,city hotel,2016,,25,1,0,114.3,rou,online ta,not cancelled,janthony91@zoho.com,191,48
,city hotel,2016,,27,2,2,65.0,fin,corporate,not cancelled,santos_alexander@verizon.com,39,49
,city hotel,2016,,5,0,1,88.0,fra,online ta,not cancelled,zuniga_thomas@outlook.com,0,50
,city hotel,2016,,17,1,2,56.16,fra,online ta,not cancelled,james.m@outlook.com,52,51
,city hotel,2016,,18,0,2,75.0,fra,offline ta/to,not cancelled,amacdonald@outlook.com,83,52
,city hotel,2016,,28,4,0,95.2,hun,online ta,not cancelled,tammy_howard@att.com,3,53
,resort hotel,2015,,2,3,2,137.0,rou,direct,not cancelled,amy.green56@gmail.com,70,27
,resort hotel,2015,,21,5,2,95.57,che,offline ta/to,not cancelled,ward.alyssa@yandex.com,102,30
,resort hotel,2015,,27,1,0,153.0,prt,online ta,not cancelled,srodgers@gmail.com,1,35
,resort hotel,2015,,6,0,1,149.0,prt,offline ta/to,cancelled,charles_lewis@zoho.com,32,37
,resort hotel,2015,,12,5,2,58.05,deu,offline ta/to,not cancelled,matthewbrady@zoho.com,0,37
,resort hotel,2015,,19,5,2,0.0,prt,offline ta/to,cancelled,yvette.noble14@yandex.com,347,38
,resort hotel,2015,,9,2,1,92.0,esp,groups,cancelled,daniel_r@yahoo.com,78,41
,resort hotel,2015,,27,5,2,49.01,prt,offline ta/to,not cancelled,brown.raymond40@outlook.com,61,44
,resort hotel,2015,,31,1,0,36.0,prt,groups,not cancelled,carroll.kevin12@zoho.com,155,44
,resort hotel,2015,,26,3,0,64.0,irl,online ta,not cancelled,arthurpowers@aol.com,14,48
,resort hotel,2015,,14,4,1,26.95,gbr,online ta,not cancelled,lgonzalez@yahoo.com,103,51
,resort hotel,2015,,17,13,6,45.33,deu,offline ta/to,not cancelled,erik_j@gmail.com,49,51
,resort hotel,2015,,23,4,2,37.67,irl,online ta,not cancelled,cynthialogan@verizon.com,99,52
,resort hotel,2016,,12,10,2,41.4,prt,online ta,cancelled,bowman.eric@verizon.com,99,3
,resort hotel,2016,,6,2,2,59.4,prt,online ta,cancelled,thomas_paul83@gmail.com,155,6
,resort hotel,2016,,12,2,0,68.0,prt,groups,cancelled,annawilliams@aol.com,112,7
,resort hotel,2016,,20,10,4,63.9,gbr,offline ta/to,not cancelled,mr._m@yandex.com,108,8
,resort hotel,2016,,12,3,2,34.2,prt,offline ta/to,cancelled,robert_b@yandex.com,65,11
,resort hotel,2016,,27,4,2,50.67,prt,online ta,cancelled,jessica.martinez@comcast.net,67,14
,resort hotel,2016,,31,3,1,60.0,bel,groups,not cancelled,bonnie_p@mail.com,169,14
,resort hotel,2016,,7,3,0,64.0,prt,groups,cancelled,matthew.evans95@hotmail.com,85,15
,resort hotel,2016,,19,5,2,60.3,prt,groups,cancelled,donaldho84@comcast.net,208,17
,resort hotel,2016,,14,1,1,54.5,deu,groups,not cancelled,villanueva.teresa@hotmail.com,211,20
,resort hotel,2016,,17,5,2,52.2,prt,online ta,cancelled,dixon_martin@xfinity.com,143,21
,resort hotel,2016,,18,2,0,55.0,prt,groups,cancelled,william_cooper@outlook.com,40,21
,resort hotel,2016,,22,0,2,72.0,prt,direct,cancelled,jason.p@aol.com,0,22
,resort hotel,2016,,24,5,1,66.0,gbr,groups,not cancelled,patrick_richards@aol.com,223,22
,resort hotel,2016,,27,1,0,58.0,prt,groups,cancelled,thomas_charles@mail.com,7,22
,resort hotel,2016,,14,5,2,138.47,irl,direct,cancelled,jordan.jacob27@xfinity.com,98,25
,resort hotel,2016,,3,7,4,111.3,gbr,offline ta/to,not cancelled,martin.megan@gmail.com,349,28
,resort hotel,2016,,13,4,2,269.0,mar,online ta,cancelled,john.h@yahoo.com,57,33
,resort hotel,2016,,16,10,4,177.79,rou,online ta,cancelled,dudley.brooke77@protonmail.com,143,34
,resort hotel,2016,,21,5,2,66.6,prt,groups,cancelled,kristina_murray32@gmail.com,197,39
,resort hotel,2016,,1,3,2,99.0,esp,online ta,cancelled,cflores@comcast.net,48,40
,resort hotel,2016,,2,2,2,46.0,prt,offline ta/to,cancelled,jackson.lopez@yahoo.com,166,41
,resort hotel,2016,,15,5,2,68.0,aut,online ta,cancelled,joanneherrera@zoho.com,198,42
,resort hotel,2016,,28,1,0,36.0,prt,direct,cancelled,diana.young@mail.com,3,44
,resort hotel,2016,,1,1,0,75.0,esp,online ta,cancelled,rickey.h97@yandex.com,1,45
,resort hotel,2016,,12,0,1,39.0,prt,direct,cancelled,christopher.ramos@comcast.net,5,51
,resort hotel,2016,,23,5,2,83.06,gbr,online ta,cancelled,thomas.lyons@verizon.com,88,52
,resort hotel,2015,,26,1,1,34.0,prt,offline ta/to,cancelled,scott_w92@outlook.com,207,39
,resort hotel,2015,,3,1,1,34.0,prt,offline ta/to,cancelled,lpineda@verizon.com,214,40
,resort hotel,2015,,19,5,2,54.99,prt,offline ta/to,cancelled,steven_h@yandex.com,260,38
,resort hotel,2015,,7,2,0,58.95,cn,direct,not cancelled,michael_lawson@gmail.com,147,28
,resort hotel,2015,,26,4,2,131.2,prt,offline ta/to,not cancelled,mgutierrez@aol.com,33,31
,resort hotel,2015,,27,5,2,146.56,esp,online ta,not cancelled,shellyknight72@hotmail.com,53,31
,resort hotel,2015,,17,3,1,198.0,prt,online ta,not cancelled,hharris29@yahoo.com,70,34
,resort hotel,2015,,30,0,2,103.5,fra,online ta,not cancelled,brendadudley@zoho.com,23,36
,resort hotel,2015,,23,10,4,98.74,gbr,offline ta/to,not cancelled,foster.denise62@comcast.net,86,39
,resort hotel,2015,,5,3,1,76.0,prt,corporate,not cancelled,adammoore@comcast.net,0,41
,resort hotel,2015,,10,1,1,61.5,esp,online ta,not cancelled,john_ramos34@aol.com,5,41
,resort hotel,2015,,13,1,0,62.0,esp,online ta,not cancelled,danielle.v@yahoo.com,14,42
,resort hotel,2015,,15,3,0,44.5,nld,groups,not cancelled,kelsey.l@outlook.com,287,42
,resort hotel,2015,,18,4,2,40.8,gbr,offline ta/to,not cancelled,dan.sloan@att.com,48,43
,resort hotel,2015,,8,5,2,36.0,gbr,corporate,not cancelled,kelli.jackson60@verizon.com,37,46
,resort hotel,2015,,16,0,1,38.0,prt,direct,not cancelled,roberts.nathan95@verizon.com,0,47
,resort hotel,2015,,20,2,0,67.5,prt,offline ta/to,not cancelled,ball.michael@yandex.com,32,47
,resort hotel,2015,,26,1,0,38.0,prt,direct,not cancelled,wong.robin@yandex.com,1,48
,resort hotel,2015,,24,3,0,35.0,prt,corporate,not cancelled,tammy.h@zoho.com,0,48
,resort hotel,2015,,27,1,0,48.0,prt,online ta,not cancelled,johnson.paul@yahoo.com,1,48
,resort hotel,2015,,12,1,0,104.0,nld,online ta,not cancelled,payne.david@mail.com,26,50
,resort hotel,2015,,23,4,0,58.0,prt,online ta,cancelled,christopher_h42@verizon.com,11,52
,resort hotel,2015,,17,1,0,35.0,prt,corporate,cancelled,carl_h@gmail.com,13,51
,resort hotel,2015,,26,1,0,65.0,prt,online ta,not cancelled,marcus_c67@verizon.com,0,52
,resort hotel,2015,,28,0,1,111.0,prt,direct,not cancelled,susanjoseph@xfinity.com,0,53
,resort hotel,2016,,6,1,0,61.0,fra,direct,not cancelled,dr..m@gmail.com,0,2
,resort hotel,2016,,12,1,0,66.0,esp,online ta,not cancelled,lisa.escobar@hotmail.com,0,3
,resort hotel,2016,,10,5,2,52.23,deu,online ta,not cancelled,amyjenkins@gmail.com,5,3
,resort hotel,2016,,13,1,0,48.0,prt,online ta,not cancelled,philip_f43@mail.com,0,51
,resort hotel,2016,,19,1,0,55.0,prt,direct,not cancelled,stephen.j@verizon.com,0,8
,resort hotel,2016,,25,1,0,65.0,prt,direct,not cancelled,jburns27@hotmail.com,0,9
,resort hotel,2016,,12,1,0,37.0,prt,offline ta/to,not cancelled,matthew.duncan@comcast.net,1,11
,resort hotel,2016,,21,0,1,66.0,fra,online ta,not cancelled,brianreid@yahoo.com,10,13
,resort hotel,2016,,31,3,2,46.96,prt,online ta,not cancelled,black.lori@comcast.net,71,14
,resort hotel,2016,,7,4,2,39.1,gbr,offline ta/to,not cancelled,thomas.d@att.com,57,15
,resort hotel,2016,,9,5,2,83.25,gbr,offline ta/to,not cancelled,davila_carly@aol.com,121,15
,resort hotel,2016,,15,0,1,70.0,gbr,groups,not cancelled,danielle.johnson@comcast.net,9,21
,resort hotel,2016,,21,1,0,85.0,prt,online ta,not cancelled,allison_bryant@protonmail.com,5,21
,resort hotel,2016,,3,1,0,181.0,fra,online ta,not cancelled,bryan_french@yahoo.com,17,23
,resort hotel,2016,,31,5,2,85.33,irl,online ta,not cancelled,csanders@xfinity.com,141,23
,resort hotel,2016,,8,2,0,110.0,bra,online ta,not cancelled,dbell@mail.com,59,24
,resort hotel,2016,,5,5,2,81.85,gbr,offline ta/to,not cancelled,mark_lee@xfinity.com,159,24
,resort hotel,2016,,7,5,0,107.0,ita,online ta,not cancelled,victoria_jenkins88@verizon.com,90,24
,resort hotel,2016,,10,5,2,129.9,bel,direct,not cancelled,haley.coleman@outlook.com,125,24
,resort hotel,2016,,21,5,0,64.8,swe,online ta,not cancelled,david.l@yandex.com,294,26
,resort hotel,2016,,18,2,2,158.58,gbr,online ta,not cancelled,michael_p@yandex.com,10,25
,resort hotel,2016,,22,0,0,0.0,prt,online ta,not cancelled,javier_murphy97@zoho.com,0,26
,resort hotel,2016,,3,0,1,131.0,usa,online ta,not cancelled,francis.a@xfinity.com,25,28
,resort hotel,2016,,8,1,0,159.0,dnk,online ta,not cancelled,brandon_l@comcast.net,0,28
,resort hotel,2016,,17,0,1,187.0,fra,direct,not cancelled,robert_reynolds@protonmail.com,17,30
,resort hotel,2016,,21,3,2,217.0,mar,direct,not cancelled,thomas_g@yandex.com,16,30
,resort hotel,2016,,24,1,2,206.0,esp,online ta,not cancelled,colleen.williams@hotmail.com,18,31
,resort hotel,2016,,23,3,2,151.37,prt,online ta,not cancelled,emily.g@yahoo.com,19,30
,resort hotel,2016,,28,1,0,229.0,fra,direct,not cancelled,christopher_c@outlook.com,0,31
,resort hotel,2016,,16,10,4,129.5,gbr,direct,not cancelled,emoore@hotmail.com,231,29
,resort hotel,2016,,31,2,2,100.8,prt,offline ta/to,not cancelled,erica_m@yandex.com,167,32
,resort hotel,2016,,10,1,0,219.0,prt,direct,not cancelled,ashley_h93@mail.com,8,33
,resort hotel,2016,,24,1,0,202.5,fra,direct,not cancelled,melanie_lewis@verizon.com,0,35
,resort hotel,2016,,29,2,1,153.0,prt,direct,not cancelled,randy.villa43@yandex.com,21,36
,resort hotel,2016,,3,1,1,154.0,deu,online ta,not cancelled,barbara_g@gmail.com,170,36
,resort hotel,2016,,4,5,2,81.0,irl,online ta,not cancelled,garcia.michael38@mail.com,242,37
,resort hotel,2016,,6,5,1,244.0,prt,direct,not cancelled,stevens.matthew39@mail.com,168,37
,resort hotel,2016,,15,3,1,60.0,gbr,groups,not cancelled,justin_r80@verizon.com,336,38
,resort hotel,2016,,20,5,2,86.4,irl,groups,not cancelled,andrea.pena87@outlook.com,285,39
,resort hotel,2016,,3,0,1,87.0,unknown,direct,not cancelled,brendan.v@aol.com,0,41
,resort hotel,2016,,1,1,2,99.0,prt,online ta,not cancelled,scott.y@hotmail.com,29,40
,resort hotel,2016,,4,1,0,90.0,esp,direct,not cancelled,ephillips@verizon.com,0,41
,resort hotel,2016,,29,5,2,109.03,irl,online ta,not cancelled,jennifer.h@comcast.net,87,40
,resort hotel,2016,,6,3,1,58.0,gbr,groups,not cancelled,brad_j@aol.com,8,41
,resort hotel,2016,,16,2,2,58.0,swe,groups,not cancelled,contreras_miranda77@zoho.com,159,43
,resort hotel,2016,,19,1,0,75.0,prt,online ta,not cancelled,diane_p@yahoo.com,2,43
,resort hotel,2016,,25,1,0,60.0,fra,online ta,not cancelled,xavier_g@protonmail.com,37,44
,resort hotel,2016,,26,1,0,66.0,prt,online ta,not cancelled,todd.wheeler@gmail.com,5,44
,resort hotel,2016,,1,1,0,45.0,prt,direct,not cancelled,williamson_mikayla@verizon.com,6,45
,resort hotel,2016,,31,3,1,49.17,irl,online ta,not cancelled,rachel.w@comcast.net,36,45
,resort hotel,2016,,3,1,0,27.0,prt,corporate,not cancelled,james_farrell@mail.com,7,45
,resort hotel,2016,,2,3,0,49.5,gbr,offline ta/to,not cancelled,timothy_b54@verizon.com,50,45
,resort hotel,2016,,29,5,2,50.57,gbr,online ta,not cancelled,nicholas.j@yahoo.com,142,44
,resort hotel,2016,,4,2,0,105.0,gbr,online ta,not cancelled,misty.williams@comcast.net,21,45
,resort hotel,2016,,5,1,2,62.83,che,online ta,not cancelled,jason_sandoval@hotmail.com,36,45
,resort hotel,2016,,4,3,2,82.0,gbr,online ta,not cancelled,michaelmason@mail.com,45,45
,resort hotel,2016,,13,1,2,116.0,aus,direct,not cancelled,caleb_may@xfinity.com,0,47
,resort hotel,2016,,14,3,1,48.0,esp,online ta,not cancelled,james.m@mail.com,8,47
,resort hotel,2016,,28,0,1,57.0,prt,direct,not cancelled,koch.chad@gmail.com,0,49
,resort hotel,2016,,5,2,1,84.0,esp,groups,not cancelled,guerrero.paul67@zoho.com,14,50
,resort hotel,2016,,7,4,0,33.3,esp,groups,not cancelled,andreaharmon71@protonmail.com,82,50
,resort hotel,2016,,15,5,2,47.0,fra,offline ta/to,not cancelled,jennifer.m22@protonmail.com,0,51
,resort hotel,2016,,21,8,2,89.4,gbr,online ta,not cancelled,john_r@zoho.com,85,52
,resort hotel,2016,,28,5,2,57.53,nld,online ta,not cancelled,phillips.paul@outlook.com,231,53
,city hotel,2015,,7,4,0,68.0,prt,online ta,cancelled,james_r@protonmail.com,73,28
,city hotel,2015,,11,1,2,94.5,ita,offline ta/to,cancelled,anita.fritz46@outlook.com,96,28
